ZIP code,Complaint ID
381XX,1984904
070XX,1889476
330XX,2385601
770XX,2061785
700XX,1603009
299XX,1676273
472XX,1310330
018XX,2180799
735XX,1806313
080XX,2235227
462XX,1673107
902XX,1326837
303XX,1320816
376XX,1792169
940XX,2218790
300XX,1292055
761XX,1716995
335XX,2027122
281XX,1331959
337XX,1941175
227XX,2412904
021XX,2032367
786XX,1593514
100XX,2261095
847XX,2121057
012XX,2080587
303XX,2322544
482XX,1388707
604XX,1644919
950XX,1483599
317XX,2162944
480XX,2395863
850XX,1635710
640XX,2250528
670XX,2271538
104XX,2276997
907XX,1929186
944XX,2153457
106XX,1378706
403XX,1459366
935XX,1581662
891XX,1493315
716XX,1921419
782XX,2409263
754XX,1901893
722XX,1309093
307XX,2066733
200XX,1456198
199XX,1364663
303XX,1836927
601XX,1634529
951XX,1715014
300XX,1779083
225XX,1301407
322XX,2309902
303XX,1874976
342XX,1316036
915XX,1759746
802XX,2336767
287XX,2216604
275XX,2446182
140XX,1767608
131XX,1816052
891XX,1616639
483XX,2142919
331XX,2210726
750XX,1366707
775XX,2297560
914XX,2404392
295XX,2060268
229XX,1492767
836XX,1607344
023XX,1970662
337XX,1750362
802XX,1485361
761XX,2067332
452XX,2047098
908XX,2236808
965XX,2130358
209XX,2256871
314XX,1577481
906XX,1798310
183XX,1755945
201XX,1499662
752XX,2174191
799XX,1411124
160XX,2364794
891XX,2272961
770XX,2247374
480XX,1860348
875XX,2059689
485XX,1930606
986XX,1336446
708XX,1332495
297XX,1556925
785XX,1595220
970XX,1818647
956XX,1659606
207XX,1730633
333XX,1484830
604XX,1441589
432XX,1462425
770XX,2240040
341XX,1586362
853XX,2254275
986XX,1647815
761XX,2077259
030XX,1473530
084XX,2151753
209XX,2244669
708XX,1971655
436XX,1929933
325XX,1489180
334XX,1832401
223XX,1406338
232XX,1915281
481XX,1453201
277XX,2142022
770XX,2328304
941XX,2279512
365XX,1830625
913XX,2100515
209XX,1935121
924XX,1474385
774XX,2105478
853XX,2115061
990XX,1377233
763XX,2180217
208XX,1634331
750XX,1393336
606XX,1990876
750XX,1938258
760XX,2170665
342XX,1364467
945XX,2279887
660XX,1724041
272XX,1422772
950XX,2141170
502XX,1506558
150XX,1978692
283XX,2229259
775XX,1404655
152XX,2057191
290XX,2219892
144XX,1292855
300XX,1672046
450XX,1623856
925XX,1851847
074XX,1968503
921XX,2272068
754XX,2038881
852XX,1950855
232XX,1636709
923XX,1912246
303XX,1571830
150XX,2130507
900XX,1350661
220XX,1358241
982XX,1502461
190XX,1573234
900XX,1632771
021XX,2300759
500XX,1666682
474XX,1984548
301XX,2092964
486XX,2353589
870XX,1989557
388XX,1626333
322XX,1968808
122XX,1818214
983XX,2132376
337XX,1814616
900XX,2380304
657XX,1787374
481XX,1824253
992XX,1941206
170XX,1464870
277XX,2139889
770XX,1316111
339XX,1572720
853XX,2398382
076XX,1861749
337XX,1369612
606XX,2047536
503XX,2394723
681XX,2347542
311XX,1540045
761XX,2006006
891XX,1413178
301XX,2051004
706XX,2410170
336XX,1843087
604XX,2343385
207XX,1503098
206XX,2109996
604XX,1406908
531XX,2432028
890XX,2024927
420XX,1623626
133XX,1484530
907XX,2194259
351XX,2058960
468XX,1883227
292XX,1454647
322XX,2361016
191XX,1914632
300XX,1694987
301XX,1581934
331XX,1619356
347XX,1795917
622XX,1416135
972XX,2257096
201XX,1763783
116XX,2411467
543XX,1375053
891XX,1554006
546XX,1679538
980XX,1620554
128XX,1776646
282XX,1757290
799XX,1874488
936XX,1426174
894XX,1709705
200XX,1730417
180XX,1596638
301XX,2015354
923XX,1563903
087XX,2073964
631XX,1304186
305XX,1794344
973XX,1348982
482XX,2149948
946XX,2110786
336XX,1322694
913XX,2229909
080XX,1589225
006XX,2190392
450XX,2358694
782XX,1642801
371XX,2301935
120XX,1612685
432XX,1656281
334XX,2360185
212XX,2268237
956XX,2414249
212XX,2406017
232XX,2110779
200XX,1596151
840XX,2398564
972XX,1705707
335XX,1853479
195XX,1301474
301XX,1963919
308XX,2314126
347XX,1571363
554XX,1892604
281XX,2115025
923XX,1899356
950XX,1826670
775XX,2078689
959XX,1422068
394XX,2354664
925XX,1454943
181XX,2313312
221XX,2363449
287XX,2371617
125XX,2188825
334XX,1773074
774XX,2214452
317XX,1815773
913XX,2130317
558XX,2296118
907XX,1584397
666XX,1895546
805XX,2048645
453XX,1486729
077XX,1469075
114XX,1755772
088XX,2099398
945XX,1312254
327XX,1787397
331XX,1590356
440XX,2350572
770XX,1949896
381XX,1778235
298XX,2014095
065XX,2234209
060XX,2117470
981XX,2028258
958XX,1799589
800XX,2234278
799XX,2233040
907XX,2126503
527XX,2227962
935XX,1487330
115XX,2250354
660XX,1421701
281XX,1513200
300XX,1827627
220XX,2207033
381XX,2186626
980XX,2280972
809XX,2105420
330XX,2359897
990XX,2252791
028XX,1332922
928XX,2051080
902XX,1914746
601XX,1451427
914XX,2345347
021XX,1989867
913XX,2360155
100XX,2172059
604XX,1996801
212XX,1809538
207XX,2379282
622XX,2363988
305XX,1983533
606XX,2290768
338XX,1562337
379XX,1310423
164XX,2313824
809XX,1709073
770XX,1339516
331XX,1741068
077XX,2314285
080XX,1797743
930XX,1494372
549XX,1790911
752XX,1851873
941XX,1619682
973XX,1505216
775XX,2342049
791XX,1456321
105XX,1695345
287XX,2115097
775XX,2139012
199XX,1627449
951XX,2307169
926XX,1773785
300XX,2022597
111XX,2178820
323XX,1872202
221XX,1901120
115XX,1482173
900XX,1416162
305XX,1735408
087XX,1635699
365XX,1732760
189XX,2314897
042XX,1838039
114XX,1422684
021XX,1553813
070XX,1563645
240XX,1968450
773XX,1862440
958XX,1694600
945XX,2185807
317XX,2199723
080XX,1344701
933XX,2153573
983XX,1605521
115XX,1505467
171XX,2137993
180XX,2303835
698XX,2333192
754XX,1417123
262XX,1600536
809XX,2387229
967XX,2023169
710XX,2107998
672XX,2219497
907XX,1740882
658XX,1586172
850XX,2292019
445XX,1516673
208XX,1972197
448XX,1830957
913XX,2406778
327XX,2129401
113XX,2340426
073XX,2275066
761XX,2066263
773XX,2180198
554XX,1914299
852XX,2023808
750XX,1581949
381XX,2280414
190XX,1297627
972XX,1664728
077XX,2269762
114XX,2271761
235XX,1667060
330XX,1323666
335XX,2066087
303XX,1554706
913XX,2133702
925XX,1678843
234XX,2201361
224XX,1327059
900XX,2148343
357XX,1489191
303XX,1543137
917XX,2269670
330XX,1554199
299XX,2173087
857XX,1602914
371XX,1582233
300XX,2288978
945XX,1996284
945XX,1889713
166XX,1968291
301XX,1478976
926XX,2016285
200XX,2186966
774XX,2232203
774XX,2045870
920XX,1576150
972XX,1398236
752XX,1644769
604XX,2032606
606XX,2107249
054XX,1890719
922XX,1366683
123XX,2203620
770XX,2096420
325XX,2275708
346XX,1335066
945XX,1631382
286XX,1747452
945XX,1602582
711XX,1341693
530XX,2268675
925XX,1583256
254XX,1566010
786XX,1374605
913XX,2047268
902XX,1844586
152XX,2226499
112XX,1877373
334XX,2393223
937XX,2047878
072XX,1938324
956XX,1581198
913XX,2008037
925XX,2102434
024XX,1417633
100XX,2414210
741XX,1887367
457XX,1644219
050XX,1919562
206XX,1698775
928XX,2397934
631XX,1489256
853XX,1482207
770XX,2126805
441XX,2005080
020XX,2285922
773XX,1483560
117XX,1657799
333XX,2277269
028XX,1379383
223XX,1754595
283XX,2011940
368XX,2284291
484XX,1326289
917XX,2329503
850XX,1827752
527XX,2356382
081XX,2438928
554XX,1787012
060XX,1589456
941XX,1464733
775XX,2232641
798XX,1690937
287XX,2121125
946XX,1886519
282XX,2427161
390XX,2285696
752XX,2152979
853XX,2156145
900XX,1810075
830XX,1570505
930XX,1426391
289XX,2087133
604XX,2214785
494XX,1751279
917XX,2219910
633XX,2122577
681XX,1478416
940XX,2140471
386XX,1547095
950XX,1509136
112XX,2357997
922XX,2090451
301XX,2038088
921XX,2167108
481XX,2109161
950XX,1400525
194XX,1439528
313XX,1965509
440XX,1379808
701XX,2332601
956XX,1415609
461XX,2156351
140XX,1882366
750XX,1563172
281XX,1610444
480XX,1631773
456XX,2274358
224XX,2442486
441XX,2410490
232XX,1809467
276XX,1296164
913XX,2371258
452XX,1527377
921XX,2245394
319XX,1341847
410XX,2243802
767XX,1966092
640XX,1684709
802XX,2174978
921XX,1599781
070XX,1614428
295XX,1606677
117XX,2103662
604XX,2196797
981XX,1715790
302XX,2262558
207XX,1386402
907XX,1648581
662XX,1963983
280XX,1900722
349XX,2424958
331XX,1929250
945XX,2126211
480XX,1775295
941XX,1907307
346XX,1560346
209XX,2427680
100XX,1636636
750XX,2415368
750XX,2030775
951XX,2240831
231XX,1848273
064XX,1688114
105XX,1341039
921XX,1728057
908XX,1430305
850XX,2100159
116XX,2338991
423XX,2268907
208XX,1316608
843XX,1892636
741XX,2198854
079XX,1603438
107XX,2184565
217XX,1993160
380XX,2366165
277XX,1926428
078XX,2142732
483XX,1567825
335XX,1779523
235XX,1954460
705XX,1998798
850XX,1394078
191XX,1833764
678XX,1630871
953XX,1316762
708XX,2118192
077XX,2333623
146XX,2216271
553XX,1901566
331XX,1537094
921XX,1881863
902XX,1448668
461XX,2420945
271XX,2091000
191XX,2235783
661XX,1914519
801XX,2207105
787XX,2275264
630XX,1540777
341XX,2357754
462XX,2332588
100XX,2089229
980XX,2412096
462XX,1608903
300XX,1919881
841XX,1683044
750XX,1955016
007XX,1473733
349XX,1419081
800XX,1987036
294XX,2277403
852XX,2356511
973XX,1368051
346XX,1349902
346XX,1586555
028XX,1336409
296XX,1905888
910XX,1756715
112XX,1463494
070XX,1692920
503XX,1365954
338XX,2089999
782XX,2015932
370XX,1731424
750XX,1773504
027XX,1420975
951XX,2139581
212XX,2162748
785XX,2127148
309XX,1444744
146XX,1655386
454XX,2438925
853XX,1760981
337XX,1651145
532XX,1407330
495XX,1458835
328XX,2241234
173XX,1552625
990XX,1415580
608XX,2151709
946XX,1823515
331XX,2340003
279XX,1818120
971XX,2220351
117XX,1646294
302XX,1459584
750XX,1368960
921XX,2294067
787XX,1520732
117XX,1632959
441XX,1420429
212XX,1691399
334XX,2354128
864XX,1978241
760XX,2279950
432XX,1972704
524XX,2212567
021XX,1617932
760XX,1312609
322XX,1590325
112XX,1936243
380XX,2031369
770XX,1308098
100XX,2185261
027XX,1667132
212XX,2190573
681XX,1526714
191XX,1752789
208XX,1607642
100XX,2105218
923XX,1471292
483XX,2119356
900XX,1859773
100XX,1984988
785XX,1999548
871XX,1333776
018XX,2055995
152XX,2125703
120XX,1647961
857XX,2037615
104XX,1963591
328XX,1307907
856XX,1811141
117XX,1991192
570XX,1341785
727XX,1555283
082XX,1405461
852XX,2237324
802XX,1504608
850XX,2038725
030XX,2056091
750XX,2344877
336XX,1326053
430XX,1338814
902XX,1597306
194XX,2338201
535XX,1466819
100XX,1751168
956XX,1661910
969XX,1407800
611XX,1846388
086XX,1987311
347XX,1947945
170XX,1516911
441XX,1415612
432XX,1999255
460XX,2023178
959XX,1633156
752XX,1857333
891XX,1861064
462XX,2233244
347XX,1866398
787XX,2297248
201XX,1507563
114XX,2230611
303XX,1932379
070XX,2102109
180XX,2226022
805XX,1558705
334XX,2185326
787XX,2063908
900XX,1879255
800XX,1468284
767XX,1945457
282XX,1646043
339XX,2276767
112XX,1872170
840XX,1788312
875XX,1821634
070XX,2134783
066XX,2340386
342XX,1721146
953XX,1726640
711XX,1717314
191XX,1983601
322XX,2006238
958XX,1974776
751XX,2098284
486XX,1611237
301XX,2423663
622XX,2125430
550XX,1336630
117XX,2173038
615XX,2079807
152XX,1348772
786XX,1979221
661XX,2351341
314XX,1480602
302XX,2155173
125XX,1972443
071XX,2375015
554XX,1835804
392XX,2316966
231XX,2314492
960XX,1983925
750XX,1538937
550XX,2431501
191XX,1370749
604XX,2225595
554XX,2210176
104XX,2126780
564XX,1977058
683XX,1294868
704XX,1339883
900XX,2283236
337XX,2042310
190XX,2149371
170XX,1397337
992XX,2370067
641XX,2127238
951XX,1563210
212XX,2351130
402XX,2391515
891XX,1953586
403XX,1821819
804XX,2101830
908XX,1698701
956XX,1322635
281XX,2325699
919XX,1951074
214XX,2329866
115XX,2295779
482XX,1602481
751XX,2159612
852XX,2182870
761XX,1882594
902XX,2113090
272XX,1715459
949XX,1758509
071XX,1432737
081XX,2211762
303XX,1817853
009XX,2396718
553XX,2243957
231XX,2291795
300XX,2223176
604XX,1502545
980XX,1923069
481XX,1743719
481XX,2422332
339XX,2281613
350XX,2273231
770XX,2073989
935XX,1664759
850XX,2013791
631XX,1340613
920XX,2061600
088XX,1875937
773XX,2287167
293XX,1889064
146XX,2123753
331XX,2307018
100XX,2159450
151XX,1378696
331XX,2344225
177XX,1304306
077XX,2338842
553XX,1458327
275XX,1852228
802XX,1591492
992XX,1873506
200XX,2295956
331XX,2304959
200XX,1658520
432XX,2198607
740XX,1772076
105XX,2360397
195XX,1906056
782XX,2277242
664XX,1883343
100XX,2314998
284XX,1724059
919XX,2167236
070XX,1393949
190XX,2384920
370XX,2349713
283XX,1409174
293XX,2436110
030XX,1360673
920XX,2231891
891XX,1694526
104XX,1589452
210XX,2254365
373XX,2084695
494XX,2432457
323XX,1557441
913XX,2019612
773XX,2220910
021XX,1816624
826XX,1620650
231XX,2287105
113XX,1998254
109XX,1610927
334XX,2126689
601XX,1759346
925XX,1899891
071XX,1917951
201XX,1372889
480XX,1917754
761XX,2103354
622XX,2270158
950XX,1314281
920XX,2016025
324XX,1945132
112XX,1833137
125XX,1347702
066XX,1615224
933XX,1793340
275XX,1465306
301XX,2237938
606XX,2077116
950XX,2101384
228XX,2184649
986XX,1777109
791XX,2086861
954XX,1310414
440XX,1379088
484XX,2312057
209XX,1297905
065XX,1755746
774XX,1727476
980XX,1869752
587XX,1413084
220XX,1948868
920XX,1984843
750XX,1695055
440XX,1474632
112XX,2148739
486XX,1623463
331XX,2047722
916XX,2260054
770XX,1400181
015XX,2263754
330XX,1481331
770XX,1318545
272XX,1295008
300XX,1940763
347XX,2120574
315XX,1562601
980XX,2289952
928XX,1535825
237XX,2138659
276XX,1724874
633XX,1586667
591XX,1651640
080XX,2234421
064XX,2144480
066XX,1778108
741XX,1605857
334XX,1813082
950XX,2066964
930XX,2080386
441XX,2073801
917XX,1434680
928XX,1349281
319XX,2415058
200XX,1435284
070XX,2052963
226XX,2138694
800XX,2323867
920XX,1996826
294XX,1674511
201XX,1954947
194XX,1746303
106XX,1838018
453XX,1377218
100XX,2010763
755XX,2095577
750XX,1619886
366XX,2159868
067XX,2000300
786XX,1878868
016XX,1999808
900XX,1376492
200XX,1425362
402XX,1413587
927XX,2140579
330XX,2435560
320XX,1764905
122XX,1892749
207XX,1690927
483XX,2422575
379XX,1863925
919XX,1724338
303XX,1373422
215XX,1332745
236XX,1304837
152XX,2403568
300XX,1959907
220XX,1641154
921XX,1708364
760XX,2206027
254XX,2012718
787XX,1542376
606XX,1409729
908XX,2248671
700XX,1936871
274XX,1431730
913XX,1619718
221XX,1865141
379XX,1478650
234XX,2043455
030XX,1972507
327XX,1988457
652XX,1333738
553XX,1421086
900XX,2365522
305XX,2238764
981XX,2195872
895XX,2340454
331XX,1850147
903XX,2351206
947XX,1913025
194XX,2329261
971XX,2233433
770XX,2260365
466XX,1440720
970XX,2244316
600XX,2328730
751XX,1432581
786XX,2024350
219XX,2295453
591XX,1746915
112XX,2142283
300XX,2365092
333XX,1486080
111XX,1773367
800XX,1985577
486XX,1671352
392XX,1693660
112XX,2269070
993XX,1572421
280XX,2046868
303XX,1336191
481XX,1793547
112XX,1458257
926XX,2236335
336XX,1875910
142XX,1578699
941XX,1599254
330XX,1935724
276XX,1615251
604XX,2275447
100XX,2129969
770XX,1999667
751XX,2094243
606XX,1575794
296XX,1403303
760XX,1853773
992XX,1392668
996XX,1746416
750XX,2049707
981XX,1671471
539XX,2409914
275XX,1291768
600XX,1936963
945XX,1490398
722XX,1462386
207XX,2363777
650XX,2224318
903XX,1602471
537XX,1515513
790XX,2008805
292XX,1847736
971XX,1387646
774XX,2254969
086XX,1786179
770XX,2357506
958XX,2005303
786XX,1651047
070XX,1810613
780XX,1741996
029XX,2263794
078XX,2171109
300XX,1299308
606XX,1928316
750XX,2253301
073XX,1913347
210XX,1920404
850XX,2259423
891XX,2125078
007XX,1998043
800XX,2067514
801XX,2360781
604XX,1489792
972XX,2265821
626XX,1554534
895XX,1865133
112XX,1662682
207XX,1889685
347XX,2059527
344XX,1715178
553XX,2254690
785XX,1820752
770XX,1787687
916XX,2268124
926XX,1726432
913XX,1994296
915XX,1678626
028XX,1612531
917XX,2291784
606XX,2271059
208XX,1893788
946XX,2294121
906XX,1546837
378XX,1651922
984XX,2398888
281XX,1957709
300XX,2095085
577XX,2220657
752XX,2276662
752XX,1575220
021XX,1358226
117XX,2005249
197XX,1881945
973XX,1774957
853XX,2336191
928XX,1461393
604XX,1815010
483XX,1302416
775XX,2421940
463XX,2124141
917XX,1590016
372XX,1861264
338XX,1384324
315XX,1914558
017XX,1381319
170XX,2283452
951XX,1848804
913XX,2243737
926XX,2005026
007XX,2119569
100XX,2357214
380XX,1654795
750XX,2213736
908XX,2074176
295XX,1557915
211XX,1797002
940XX,1492843
980XX,1839462
336XX,1987763
941XX,2064727
451XX,2017260
762XX,1378396
919XX,2073479
480XX,2389949
334XX,2185474
347XX,1352689
432XX,1294692
112XX,2222405
641XX,2097306
956XX,1415756
773XX,1629220
391XX,1979263
801XX,1638785
370XX,2300888
441XX,2318272
750XX,1974930
750XX,1892269
171XX,2230085
468XX,1402041
112XX,2105418
900XX,1837639
941XX,2266419
206XX,2416861
441XX,1614901
322XX,1366557
461XX,1555709
787XX,2076067
337XX,1368690
913XX,2259638
766XX,2307562
265XX,1388749
085XX,2052888
750XX,1808833
928XX,1424377
241XX,1735922
236XX,2213844
189XX,1446027
926XX,2122770
301XX,1312502
021XX,1771402
958XX,1385079
641XX,2178567
207XX,1906215
926XX,2033286
917XX,1680870
553XX,2022785
235XX,1903789
836XX,2038424
194XX,1706908
336XX,2006986
945XX,2208213
900XX,2244447
844XX,1935932
951XX,1832771
357XX,1967805
981XX,2431660
336XX,1620240
495XX,2038979
208XX,2247048
349XX,1928596
770XX,1836381
349XX,2027767
930XX,2095708
010XX,2169110
378XX,2129765
641XX,1613833
853XX,1828997
362XX,1667088
040XX,1397743
483XX,1997144
347XX,1857419
063XX,1390924
980XX,2154642
775XX,1659030
524XX,2352263
351XX,2181786
940XX,1874983
100XX,1754615
088XX,1373801
914XX,1623800
594XX,2248490
453XX,1414380
016XX,1761709
601XX,2127578
846XX,1876587
974XX,2259793
347XX,1809902
940XX,1428274
342XX,1869631
891XX,1619624
302XX,2166133
752XX,1995475
959XX,2426371
851XX,1365538
372XX,2213598
376XX,2045668
836XX,2303310
346XX,2130221
774XX,2040630
977XX,1689088
330XX,1863696
622XX,2323180
190XX,2348378
927XX,1376072
330XX,2111179
060XX,1425283
551XX,2175042
483XX,1755664
450XX,1518268
922XX,1418280
981XX,1557269
983XX,2324243
606XX,2082908
281XX,1840398
972XX,2021388
330XX,1890690
770XX,2244759
441XX,1714846
956XX,1838152
730XX,1956619
740XX,2325557
330XX,2359017
191XX,1694863
921XX,2427939
073XX,2169872
210XX,1986633
925XX,1502338
331XX,2047794
207XX,2098356
100XX,1415463
981XX,1333777
925XX,1414420
920XX,1559771
137XX,1498523
841XX,1950503
303XX,2232835
544XX,1757848
919XX,2238025
480XX,2312072
217XX,2231007
984XX,2284840
954XX,2349170
752XX,1776542
974XX,1396759
483XX,1382146
200XX,2137818
548XX,1422184
327XX,1642903
565XX,2100964
900XX,2171143
331XX,2214543
313XX,2193184
838XX,1651884
280XX,1634725
922XX,1340531
751XX,1790396
346XX,1451787
585XX,1660423
801XX,2273009
840XX,2067308
495XX,1439394
857XX,1688320
531XX,1483650
381XX,1509866
786XX,1342255
912XX,1384881
913XX,1427846
141XX,2117701
601XX,1571462
112XX,1665064
276XX,1578099
021XX,1377371
080XX,1527924
681XX,2212110
606XX,1810975
070XX,1814042
301XX,1842188
320XX,1835297
435XX,1424497
921XX,2289975
840XX,2307987
201XX,1822185
904XX,1660596
473XX,2302797
837XX,1567128
711XX,2380587
961XX,1747825
441XX,2139702
775XX,1321961
334XX,2167264
913XX,2353076
347XX,1710332
112XX,1726520
076XX,2044127
336XX,1825968
349XX,2295896
200XX,2072932
328XX,2232945
207XX,2206446
395XX,2008018
752XX,1872508
031XX,2170149
685XX,2359934
723XX,2254940
560XX,2293822
622XX,1647460
303XX,2279706
606XX,1965839
150XX,2027130
303XX,2069847
852XX,2157365
852XX,1982890
330XX,2359748
112XX,2273363
577XX,1868006
207XX,2105986
281XX,2094714
201XX,1390145
607XX,1906505
981XX,2359210
301XX,1808153
314XX,1604081
974XX,1961824
730XX,1498379
432XX,1379854
917XX,2362692
453XX,2065279
601XX,1417276
221XX,1305306
331XX,1357811
612XX,2117394
430XX,1877093
782XX,1581726
334XX,1745464
207XX,2022120
331XX,2052499
342XX,2288210
641XX,1845248
925XX,2239505
070XX,1404068
078XX,1944170
890XX,1495742
857XX,2367268
485XX,2350515
871XX,1884044
802XX,2072158
920XX,2353411
195XX,2320402
781XX,1784270
497XX,1955965
701XX,1848813
454XX,2107946
480XX,1303574
908XX,1354221
760XX,1687213
856XX,1558085
381XX,2231022
904XX,1358364
681XX,1786998
945XX,1346770
300XX,2142477
217XX,1523801
117XX,1745465
662XX,1304248
729XX,1941437
919XX,1628633
302XX,1890712
088XX,2422971
176XX,2028192
342XX,2282898
921XX,2350051
300XX,1566348
201XX,1694813
074XX,1532253
112XX,2368062
321XX,2256079
075XX,2146293
190XX,1480579
782XX,2298790
852XX,1995560
940XX,1483583
331XX,1807772
801XX,1965362
615XX,2080186
242XX,1561355
300XX,1816877
774XX,2114571
006XX,1922210
027XX,1587953
775XX,1727860
773XX,2311456
503XX,1796047
751XX,2191292
920XX,2173751
331XX,2127537
209XX,1738250
321XX,1395348
280XX,1684684
303XX,1757422
982XX,1821349
937XX,2183334
890XX,1875103
064XX,2241783
606XX,1723208
190XX,1722516
782XX,1779040
840XX,2316726
119XX,1567805
481XX,1977989
967XX,2095724
337XX,1738740
852XX,2340020
981XX,2011636
937XX,1603018
596XX,1843406
946XX,2301176
331XX,1454701
021XX,2319920
624XX,1368209
300XX,2033586
100XX,1654544
233XX,1794836
441XX,1860496
761XX,1876953
452XX,1358221
462XX,2033462
212XX,1632559
983XX,1567621
920XX,1842857
640XX,2099808
680XX,1718851
432XX,1812433
948XX,1763440
021XX,2236749
207XX,1863774
207XX,1644291
300XX,2187638
681XX,1765971
727XX,1864066
208XX,1934109
294XX,2419055
282XX,2242159
937XX,1725185
452XX,1794805
852XX,2015307
751XX,1709650
908XX,1818939
700XX,1879245
100XX,2363644
104XX,1691875
762XX,2205727
330XX,1402473
229XX,2152341
984XX,2240180
534XX,1486976
900XX,1759647
125XX,2074755
327XX,2103810
063XX,1306446
902XX,1763983
372XX,1930896
541XX,1891058
900XX,1376491
346XX,1884446
212XX,2205942
224XX,1632472
802XX,2309782
347XX,1377585
628XX,1749524
640XX,2312209
902XX,2217107
333XX,2032173
890XX,2435602
198XX,1831048
292XX,1833466
028XX,1469515
440XX,2039900
952XX,1883332
917XX,2199533
945XX,2226421
928XX,1942710
